job_title,location,city_tier,experience_level,experience_years_mid,company_size,remote,skills_required,salary_lpa,posted_date,cluster,pca_x,pca_y
Backend Developer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, Node.js, AWS",19.5,2023-09-06,1,0.1540490211922185,0.2087172959026528
Data Scientist,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Deep Learning, Statistics, SQL, Machine Learning, Python",37.4,2023-09-06,5,-0.7143904672881287,0.49999205947407555
Frontend Developer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"TypeScript, React, HTML/CSS",17.2,2023-09-06,2,0.1809388779693719,-0.6180476935402122
Cloud Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Azure, Linux, AWS",26.2,2023-09-06,4,0.9650947466275086,-0.33978702249523557
ML Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Machine Learning, AWS, Docker, Deep Learning",27.5,2023-09-06,7,0.9664463962000807,0.043449242538233235
Data Scientist,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"SQL, Machine Learning, Python, Deep Learning",30.5,2023-09-06,5,-0.40110212378999544,0.7906140771191571
Business Analyst,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Excel, Power BI, Statistics, SQL, Communication",8.7,2023-09-06,0,-1.2293744540164138,-1.05148838218595
DevOps Engineer,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"AWS, Docker, Linux, CI/CD",27.3,2023-09-06,4,1.3746223689016808,-0.3360632258767915
QA Engineer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, SQL, Manual Testing",7.4,2023-09-06,3,-0.4876948149722671,0.7520397457429396
Backend Developer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Docker, AWS, Node.js",13.7,2023-09-06,1,0.9709279059355863,-0.035024061153165864
Frontend Developer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Startup,False,"HTML/CSS, JavaScript, TypeScript, React",21.8,2023-09-06,2,0.20368822205144316,-0.7368220004017421
Data Engineer,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"Airflow, Python, AWS, SQL",13.3,2023-09-06,1,-0.012217401278659584,0.8573539799423623
Software Engineer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Startup,True,"SQL, Java, System Design, Python",8.2,2023-09-07,6,-0.5180463797020269,0.8294743390359945
Frontend Developer,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Startup,True,"TypeScript, HTML/CSS, JavaScript, React",9.4,2023-09-07,2,0.20368822205144316,-0.7368220004017421
Backend Developer,Lucknow,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Node.js, SQL, Python",23.3,2023-09-07,1,-0.3966206140544898,0.712140773427758
Data Scientist,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"Machine Learning, Python, NLP, Deep Learning, SQL",23.7,2023-09-07,5,-0.4395777672121315,0.8225248397994563
Cloud Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Azure, Linux, Kubernetes, AWS, Docker",23.4,2023-09-07,4,1.661670717665056,-0.47408132251909957
Data Analyst,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,True,"Tableau, Statistics, Excel, SQL",11.1,2023-09-07,0,-0.9393857877140841,-0.6387901797082542
Data Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Airflow, Spark, AWS, SQL",35.2,2023-09-07,1,0.12154575761614929,0.3308275129289596
Business Analyst,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Startup,True,"Excel, Statistics, Power BI, Communication, SQL",18.9,2023-09-07,0,-1.2293744540164138,-1.05148838218595
Data Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Airflow, Spark, AWS",36.7,2023-09-07,1,0.5338723412369295,0.08173154272301608
Data Scientist,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Machine Learning, Statistics, NLP, Python",21.5,2023-09-07,5,-0.3551573263196275,0.19736056663165452
Cloud Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Startup,False,"AWS, Docker, Azure, Linux, Kubernetes",27.6,2023-09-07,4,1.661670717665056,-0.47408132251909957
Data Analyst,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Power BI, Tableau, Statistics",10.0,2023-09-07,0,-0.43065586012677504,-0.7508991038710215
Data Engineer,Lucknow,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Airflow, SQL, AWS, Spark",34.6,2023-09-07,1,0.12154575761614929,0.3308275129289596
Software Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,True,"Java, System Design, SQL, Git",12.9,2023-09-07,6,-0.42857385142242144,0.30208668757041146
Cloud Engineer,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"AWS, Linux, Kubernetes",19.6,2023-09-07,4,1.1163232480531196,-0.412549772295445
Cloud Engineer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Docker, Linux, AWS, Azure",27.7,2023-09-07,4,1.3696470477500962,-0.33443240934511065
Data Analyst,Nagpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"Excel, Power BI, Python",11.1,2023-09-07,0,-0.447922333063704,-0.11069696226453707
Data Analyst,Guwahati,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"Python, Power BI, Excel, Tableau",21.6,2023-09-07,0,-0.5121956944765218,-0.13634505821654758
Frontend Developer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"JavaScript, TypeScript, React, HTML/CSS",19.9,2023-09-07,2,0.20368822205144316,-0.7368220004017421
Business Analyst,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Power BI, Excel, SQL",26.5,2023-09-07,0,-0.727803365187013,-0.4944479146921439
QA Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Mid-size,True,"SQL, Selenium, Manual Testing, Python",10.1,2023-09-07,3,-0.5433531840911712,0.8844988948686637
QA Engineer,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Startup,True,"Python, SQL, Selenium, Manual Testing",8.7,2023-09-07,3,-0.5433531840911712,0.8844988948686637
Software Engineer,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Mid-size,True,"Python, SQL, Git, Java, LLM Fine-tuning",15.1,2023-09-07,6,-0.5187550364366825,0.8475919390801753
Business Analyst,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Communication, Excel, Power BI",29.2,2023-09-07,0,-0.5037595268975004,-1.009962334746812
Frontend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"HTML/CSS, JavaScript, React, TypeScript",10.7,2023-09-07,2,0.20368822205144316,-0.7368220004017421
Software Engineer,Indore,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"Python, System Design, SQL, Git",13.8,2023-09-07,6,-0.5181696012998224,0.8301328109115155
Software Engineer,Ranchi,Tier-3,Lead (10+ yrs),13.0,Startup,False,"Java, System Design, Python, Git, SQL",19.7,2023-09-07,6,-0.5610194029198926,0.9349336102039619
Software Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Git, SQL, Python, System Design, Java",18.8,2023-09-08,6,-0.5610194029198926,0.9349336102039619
ML Engineer,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Python, Deep Learning, Machine Learning, AWS, Docker",33.6,2023-09-08,7,0.8340008447026095,0.6762961651717836
Data Scientist,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,True,"Statistics, Deep Learning, SQL, NLP",12.8,2023-09-08,5,-0.6365876441428503,-0.18687014113501
Frontend Developer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"HTML/CSS, TypeScript, React",8.1,2023-09-08,2,0.1809388779693719,-0.6180476935402122
Data Engineer,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"SQL, Airflow, Python",12.1,2023-09-08,1,-0.4304414850278966,0.7279305348339171
Data Scientist,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Python, Machine Learning, Statistics, Deep Learning, NLP",28.4,2023-09-08,5,-0.34053952708948443,0.28280685194843114
Software Engineer,Bhopal,Tier-3,Senior (6-10 yrs),8.0,Enterprise,False,"Git, Python, SQL, System Design",17.9,2023-09-08,6,-0.5181696012998224,0.8301328109115155
Data Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"AWS, Airflow, SQL",27.2,2023-09-08,1,0.12022815021881164,0.22450705730881193
Software Engineer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Mid-size,False,"Java, SQL, System Design, Python",21.7,2023-09-08,6,-0.5180463797020269,0.8294743390359945
Data Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"AWS, SQL, Python, Airflow, Spark",18.3,2023-09-08,1,-0.010899793881321937,0.9636744355625101
ML Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Docker, Python, AWS, Machine Learning, MLOps",44.8,2023-09-08,7,0.8732327158940261,0.6399848559014719
QA Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Python, Manual Testing, Selenium",6.6,2023-09-08,3,-0.13102660047039097,0.6354029246627201
Software Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Git, SQL, Java",34.0,2023-09-08,6,-0.38526428129066004,0.1966548989734097
Software Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Startup,False,"System Design, Java, Git, LangChain",29.8,2023-09-08,6,-0.01836383521337584,0.07260243360168517
Data Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"SQL, Spark, AWS, LLM Fine-tuning",17.4,2023-09-08,1,0.11905503104529937,0.24022884671480393
Business Analyst,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Statistics, Excel, Power BI, SQL",25.6,2023-09-08,0,-1.0410917086851463,-0.7850699323372254
Software Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"SQL, Git, Java, System Design",23.4,2023-09-08,6,-0.42857385142242144,0.30208668757041146
Data Analyst,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"Statistics, Python, Excel, Power BI",15.0,2023-09-08,0,-0.7612106765618372,-0.4013189799096187
QA Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Enterprise,True,"Manual Testing, Python, Selenium",28.7,2023-09-08,3,-0.13102660047039097,0.6354029246627201
Backend Developer,Ranchi,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"SQL, Docker, Python",24.2,2023-09-08,1,-0.027334706827607663,0.6245963642966712
Cloud Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Linux, Docker, Kubernetes, Azure, AWS",19.5,2023-09-08,4,1.661670717665056,-0.47408132251909957
Cloud Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Enterprise,True,"Kubernetes, AWS, Docker, Linux",39.1,2023-09-08,4,1.520875549175707,-0.4071951591453201
Cloud Engineer,Nagpur,Tier-3,Lead (10+ yrs),13.0,Startup,False,"Azure, Linux, AWS, Docker",21.8,2023-09-08,4,1.3696470477500962,-0.33443240934511065
Business Analyst,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Statistics, Communication, Power BI",7.5,2023-09-08,0,-0.5546652440452248,-0.9916694577677355
Data Analyst,Lucknow,Tier-2,Mid (3-6 yrs),4.5,Mid-size,True,"Power BI, Statistics, Tableau, SQL, Python",11.7,2023-09-08,5,-0.9754279952450267,0.13104378896847235
Business Analyst,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"Power BI, Statistics, SQL, Excel, Communication",7.3,2023-09-08,0,-1.2293744540164138,-1.05148838218595
Data Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"AWS, SQL, Spark",24.6,2023-09-08,1,0.12010023469385069,0.22213872924158884
Business Analyst,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Excel, Communication, SQL, Power BI",10.2,2023-09-09,0,-0.9160861105182805,-0.7608663645408685
QA Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"Manual Testing, Selenium, Python",13.5,2023-09-09,3,-0.13102660047039097,0.6354029246627201
Data Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Airflow, Python, SQL, AWS, LLM Fine-tuning",23.4,2023-09-09,1,-0.013262604927210903,0.8754440974155774
Cloud Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,True,"Kubernetes, Azure, Docker, AWS, Linux",11.8,2023-09-09,4,1.661670717665056,-0.47408132251909957
Data Scientist,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Enterprise,True,"NLP, Machine Learning, Python, Statistics",31.6,2023-09-09,5,-0.3551573263196275,0.19736056663165452
Backend Developer,Indore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,True,"SQL, Docker, AWS",15.4,2023-09-09,1,0.5233349284191006,0.12117288677156607
Business Analyst,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"Excel, Statistics, Communication",20.2,2023-09-09,0,-0.6510685880117535,-1.128656503810912
Product Manager,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Communication, Statistics, Excel, SQL",21.0,2023-09-09,0,-1.0633951716325336,-0.8795605336049682
Product Manager,Indore,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"SQL, Excel, Communication",15.7,2023-09-09,0,-0.7501068281344004,-0.5889385159598867
Data Analyst,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, Excel, SQL",7.2,2023-09-09,0,-0.6942696343006041,0.31032685652238834
Frontend Developer,Indore,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"JavaScript, HTML/CSS, TypeScript, React",16.1,2023-09-09,2,0.20368822205144316,-0.7368220004017421
Frontend Developer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"React, JavaScript, TypeScript, HTML/CSS",20.7,2023-09-09,2,0.20368822205144316,-0.7368220004017421
Business Analyst,Bhopal,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Communication, Excel, Statistics",13.3,2023-09-09,0,-0.6510685880117535,-1.128656503810912
Data Analyst,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Statistics, Python, Excel, SQL",7.6,2023-09-09,0,-1.0075579777987373,0.01970483887730673
QA Engineer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Manual Testing, Selenium",11.7,2023-09-09,3,-0.4109076325937,0.25165197223511326
DevOps Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Linux, Kubernetes, CI/CD, AWS, Docker",21.1,2023-09-09,4,1.6666460388166409,-0.47571213905078036
Cloud Engineer,Ranchi,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"Kubernetes, AWS, Azure, Docker",15.1,2023-09-09,4,1.3684803504441898,-0.3344581599821459
Data Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,True,"SQL, Airflow, Python",30.9,2023-09-09,1,-0.4304414850278966,0.7279305348339171
Backend Developer,Ranchi,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Docker, AWS, Python",9.9,2023-09-09,1,0.8032159605424096,0.5049238391991728
DevOps Engineer,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Startup,False,"Kubernetes, CI/CD, AWS, Docker, Linux",20.4,2023-09-09,4,1.6666460388166409,-0.47571213905078036
DevOps Engineer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Linux, Docker, Kubernetes, AWS, CI/CD",19.1,2023-09-09,4,1.6666460388166409,-0.47571213905078036
QA Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"SQL, Selenium, Python, Manual Testing",10.2,2023-09-09,3,-0.5433531840911712,0.8844988948686637
DevOps Engineer,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Docker, CI/CD, Linux, Kubernetes, AWS",22.8,2023-09-09,4,1.6666460388166409,-0.47571213905078036
Data Scientist,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Deep Learning, NLP, Statistics, Python",21.5,2023-09-09,5,-0.35670661201954124,0.19688081129259677
DevOps Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"CI/CD, Docker, Linux",19.8,2023-09-09,4,0.9563982851524437,-0.46548667098523666
Frontend Developer,Lucknow,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"JavaScript, TypeScript, React, HTML/CSS",9.3,2023-09-10,2,0.20368822205144316,-0.7368220004017421
Software Engineer,Indore,Tier-2,Junior (1-3 yrs),2.0,Mid-size,True,"Java, System Design, Python, SQL, Git, LLM Fine-tuning",9.1,2023-09-10,6,-0.5620646065684439,0.953023727677177
QA Engineer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Mid-size,True,"Selenium, Manual Testing, Python",16.3,2023-09-10,3,-0.13102660047039097,0.6354029246627201
ML Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Machine Learning, Python, Deep Learning",31.0,2023-09-10,7,0.011224459830784822,0.5415181069132136
Data Engineer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Python, AWS, SQL, Airflow",25.2,2023-09-10,1,-0.012217401278659584,0.8573539799423623
Data Scientist,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"Python, NLP, Statistics, SQL, Deep Learning",28.5,2023-09-10,5,-0.7690331956403216,0.44597678149854036
QA Engineer,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Startup,False,"Manual Testing, SQL, Selenium",13.7,2023-09-10,3,-0.4109076325937,0.25165197223511326
Product Manager,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Statistics, SQL, Communication, Excel, Agile",18.9,2023-09-10,0,-1.149911168021316,-1.0018294608069462
DevOps Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"Linux, Kubernetes, CI/CD, AWS",15.7,2023-09-10,4,1.2620937376940533,-0.4810667522009052
Business Analyst,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Excel, Statistics, SQL",16.7,2023-09-10,0,-0.8751124263012662,-0.6131420837562437
DevOps Engineer,Indore,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"Kubernetes, CI/CD, Linux",15.9,2023-09-10,4,0.8438696539448162,-0.6104901973093504
Business Analyst,Bangalore,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"SQL, Power BI, Communication, Excel",28.0,2023-09-10,0,-0.9160861105182805,-0.7608663645408685
Data Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Python, AWS, Airflow, SQL",22.0,2023-09-10,1,-0.012217401278659584,0.8573539799423623
QA Engineer,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Python, Manual Testing, Selenium",9.7,2023-09-10,3,-0.5433531840911712,0.8844988948686637
ML Engineer,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"MLOps, Deep Learning, Machine Learning",28.5,2023-09-10,7,0.1975196817498158,-0.042193839673872024
Business Analyst,Mumbai,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Communication, SQL, Power BI, Statistics, Excel",32.5,2023-09-10,0,-1.2293744540164138,-1.05148838218595
DevOps Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"CI/CD, AWS, Kubernetes, Linux",28.1,2023-09-10,4,1.2620937376940533,-0.4810667522009052
Data Engineer,Jaipur,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Spark, AWS, Airflow",35.6,2023-09-10,1,0.5338723412369295,0.08173154272301608
Product Manager,Bangalore,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Agile, Statistics, SQL",33.9,2023-09-10,0,-0.6992457963396397,-0.4264961163340635
QA Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Selenium, Python, Manual Testing, SQL",17.4,2023-09-10,3,-0.5433531840911712,0.8844988948686637
Data Analyst,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Python, Statistics, Tableau, SQL, Excel",12.1,2023-09-10,0,-1.0718313392115553,-0.005943257074703778
Software Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"Python, Java, Git, SQL, System Design",9.9,2023-09-10,6,-0.5610194029198926,0.9349336102039619
Data Analyst,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Power BI, SQL, Python, Excel, Statistics",24.9,2023-09-10,0,-1.1735372601826175,-0.15222300970367514
Frontend Developer,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"React, HTML/CSS, TypeScript",11.5,2023-09-10,2,0.1809388779693719,-0.6180476935402122
Data Scientist,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"NLP, Python, SQL, Statistics, Deep Learning",22.3,2023-09-10,5,-0.7690331956403216,0.44597678149854036
Software Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"System Design, Java, SQL, Python, Git, LangGraph",14.7,2023-09-10,6,-0.5632048414146733,0.9529766761265942
DevOps Engineer,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,True,"Kubernetes, CI/CD, AWS, Linux, Docker",18.9,2023-09-10,4,1.6666460388166409,-0.47571213905078036
Data Analyst,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Startup,True,"Power BI, SQL, Tableau",20.3,2023-09-10,0,-0.529694100249422,-0.21118111601999634
Business Analyst,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Statistics, SQL, Power BI, Excel",10.3,2023-09-10,0,-1.0410917086851463,-0.7850699323372254
QA Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"SQL, Selenium, Manual Testing",27.6,2023-09-10,3,-0.4109076325937,0.25165197223511326
Product Manager,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Excel, SQL, Agile, Communication, Statistics",16.1,2023-09-10,0,-1.149911168021316,-1.0018294608069462
DevOps Engineer,Indore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,True,"CI/CD, Linux, Docker, AWS, Kubernetes",20.7,2023-09-10,4,1.6666460388166409,-0.47571213905078036
Product Manager,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Excel, Communication, Statistics, SQL, Agile",21.7,2023-09-10,0,-1.149911168021316,-1.0018294608069462
Software Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Startup,False,"System Design, SQL, Java",21.5,2023-09-10,6,-0.38560082820455577,0.19662741640244424
Data Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Airflow, Spark, Python, SQL, AWS",17.9,2023-09-10,1,-0.010899793881321937,0.9636744355625101
Backend Developer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Docker, AWS, Node.js",38.7,2023-09-10,1,0.9709279059355863,-0.035024061153165864
Frontend Developer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Mid-size,True,"TypeScript, JavaScript, HTML/CSS, React",15.6,2023-09-11,2,0.20368822205144316,-0.7368220004017421
Business Analyst,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Statistics, Power BI, Communication, Excel, SQL",26.7,2023-09-11,0,-1.2293744540164138,-1.05148838218595
Data Analyst,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Excel, Statistics, SQL",7.8,2023-09-11,0,-0.8751124263012662,-0.6131420837562437
Data Analyst,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Excel, Power BI, SQL, Statistics",25.4,2023-09-11,0,-1.0410917086851463,-0.7850699323372254
ML Engineer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, AWS, Deep Learning, MLOps, Docker",23.9,2023-09-11,7,0.8716834301941123,0.6395051005624143
ML Engineer,Bhopal,Tier-3,Senior (6-10 yrs),8.0,Startup,True,"MLOps, AWS, Docker",19.8,2023-09-11,7,0.9895111824614405,-0.0787881073879127
Software Engineer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"Java, Python, System Design",13.2,2023-09-11,6,-0.10571979608124668,0.580378368830051
ML Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Mid-size,True,"Docker, MLOps, Python, Machine Learning, AWS",26.6,2023-09-11,7,0.8732327158940261,0.6399848559014719
